"new_date","Crimes","Location.Description","Beat","Ward","Community.Area","Holiday","feelslikemax","feelslikemin","dew","humidity","precip","snow","snowdepth","windgust","windspeed","cloudcover","visibility","isFullMoon","weekend"
2018-01-28,57,"SIDEWALK","1112","28","26",0,1.7,-5.9,-2.7,74.9,0,0,0.2,1,23.3,65.8,15.8,0,1
2018-01-29,25,"STREET","1122","28","26",0,-6.2,-13.6,-8.8,68.4,0.068,0,1.1,1,29.3,88.7,15.1,0,0
2018-01-30,48,"STREET","1134","28","27",0,-6,-12.9,-11,61.4,0,0,0.6,1,32.9,49.7,16,1,0
2018-01-31,58,"SIDEWALK","1134","28","27",0,2.4,-6.9,-4.6,58.3,0,0,0.2,1,34.6,84.3,16,1,0
2018-02-01,44,"RESIDENCE","1133","24","26",0,-1.4,-21.4,-14,51.3,0,0,0.1,1,31.7,46.8,16,1,0
2018-02-02,47,"APARTMENT","1112","28","23",0,-12.1,-23.3,-20.1,45.9,0,0,0.3,1,26.6,34.8,16,0,1
2018-02-03,52,"STREET","1132","24","26",0,0.2,-12.3,-10.1,52.2,0.224,0.1,0.1,1,33,99.2,14.9,0,1
2018-02-04,34,"APARTMENT","1133","28","26",0,-2.6,-22,-9.8,75.7,0.78,0.4,0.2,1,32,75,10.9,0,1
2018-02-05,35,"APARTMENT","1132","24","26",0,-16.6,-25.5,-18.4,70.1,3.869,0.5,0.7,1,16.4,63.8,11.5,0,0
2018-02-06,46,"STREET","1133","24","27",0,-6.4,-20.6,-13.7,71.7,0,0.5,1.2,1,15.2,60.6,14.5,0,0
2018-02-07,38,"STREET","1123","28","23",0,-11.9,-16.5,-12.2,74.5,1.571,0.2,1.4,1,23.8,97.1,10.3,0,0
2018-02-08,44,"SIDEWALK","1131","28","26",0,-10.4,-19.5,-13,74.1,2.229,0.9,1.6,1,21.9,85.7,12,0,0
2018-02-09,24,"STREET","1121","28","23",0,-6,-12.8,-5.8,85.8,9.636,1.3,2.9,1,24.5,100,5.8,0,1
2018-02-10,39,"STREET","1121","28","23",0,-8.5,-16.1,-10.2,75.7,0.192,1.6,2.9,1,22.8,97,13.8,0,1
2018-02-11,35,"APARTMENT","1113","28","26",0,-9.7,-17.1,-9.9,78.4,4.629,2.9,2.5,1,22.4,82.4,9.4,0,1
2018-02-12,30,"POLICE FACILITY/VEH PARKING LOT","1134","24","29",0,-7.1,-20.4,-14.8,61.4,0,0,2.1,1,13.3,37.3,16,0,0
2018-02-13,47,"SIDEWALK","1134","28","26",0,-1.4,-13.6,-9.8,65.1,0,0,1.9,1,16.4,71.5,15.8,0,0
2018-02-14,63,"STREET","1121","28","26",0,3.9,-7,-0.2,84.8,0,0,1.5,1,22.5,48.8,8.1,0,0
2018-02-15,54,"STREET","1132","28","27",0,8.2,0.6,4.3,91.4,0,0,0.6,1,17.1,95.7,5.6,0,0
2018-02-16,53,"STREET","1132","28","26",0,-0.8,-10,-6.8,61.6,0,0,0.2,1,26.1,69,15.9,0,1
2018-02-17,36,"SIDEWALK","1133","28","27",0,-2.3,-12.7,-6.8,75.4,1.741,0.2,0.2,1,27.1,80.6,13.8,0,1
2018-02-18,33,"STREET","1133","28","26",0,-0.4,-10.7,-4.1,79.9,0,0.1,0.3,1,26.7,55.6,14,0,1
2018-02-19,36,"STREET","1121","28","23",0,15.5,0.7,7.7,91.6,12.618,0,0.1,1,29.5,99.7,10.5,0,0
2018-02-20,39,"STREET","1121","28","23",0,18.7,-2.7,11.4,93.5,57.534,0,0,1,33.1,99.9,11.6,0,0
2018-02-21,41,"SIDEWALK","1113","28","26",0,-3,-7.9,-5.1,72.3,3.973,0,0.3,1,24.5,90.8,14.6,0,0
2018-02-22,45,"STREET","1121","28","26",0,0.6,-7.1,-1.6,75,0,0,0.1,1,29.7,93.9,15.6,0,0
2018-02-23,48,"RESIDENCE","1121","28","23",0,3.4,-0.5,2.7,88.6,3.048,0,0,1,26.5,97.8,11.1,0,1
2018-02-24,54,"STREET","1133","28","26",0,5.2,-3.8,1.3,84,0.081,0,0,1,31.6,97.4,13,0,1
2018-02-25,44,"SIDEWALK","1132","24","26",0,6.2,-5.5,-2.4,62.3,3.286,0,0,1,43.4,56.3,15.4,0,1
2018-02-26,36,"STREET","1112","28","26",0,12.1,-2.5,-2.3,58.2,0,0,0,1,27.3,4,16,0,0
2018-02-27,58,"APARTMENT","1112","24","23",0,16.2,2.4,0.8,51.1,0,0,0,1,30.9,44.4,16,0,0
2018-02-28,42,"STREET","1122","28","26",0,15.4,-1.3,3.9,71.6,0,0,0,1,24.5,86.5,14.4,0,0
2018-03-01,48,"STREET","1121","27","23",0,3,-2.6,0.5,78.8,14.878,0,0,1,34.1,79,13,1,0
2018-03-02,52,"SIDEWALK","1112","28","26",0,6.1,-4.8,-5.7,56.8,0,0,0,1,17.5,21.4,15.9,1,1
2018-03-03,52,"STREET","1114","28","26",0,3.1,-2.2,-5.2,56.1,0,0,0,1,20,30.7,16,0,1
2018-03-04,38,"STREET","1132","28","26",0,4.2,-3.5,-6.1,49.5,0,0,0,1,25.8,28.6,16,0,1
2018-03-05,45,"SIDEWALK","1135","28","26",0,0.5,-4.7,-5.5,57.4,1.964,0,0.5,1,30.5,86.8,13.5,0,0
2018-03-06,47,"RESIDENCE","1134","24","26",0,2.9,-4.1,0.3,88.1,1.446,1.6,1.5,1,21.2,98.6,9.7,0,0
2018-03-07,64,"SIDEWALK","1121","27","23",0,-4.5,-9.7,-7.4,63.1,0.196,0.1,0.9,1,30.8,75.2,15.1,0,0
2018-03-08,36,"STREET","1134","27","26",0,-3.7,-9.9,-9.3,57,0,0,0.7,1,24.5,51.4,16,0,0
2018-03-09,48,"STREET","1112","28","23",0,3.4,-8.9,-8.6,57,0,0,0,1,18.9,50.3,16,0,1
2018-03-10,56,"STREET","1132","28","27",0,1.3,-4,-7.9,55.4,0,0,0,1,20.3,33.8,16,0,1
2018-03-11,46,"STREET","1112","28","26",0,0.4,-4.8,-5.7,60.9,0,0,0,1,23.8,59.2,16,0,1
2018-03-12,44,"STREET","1112","28","26",0,3.4,-3.3,-4.6,58.3,0,0,0.1,1,28.3,82.6,16,0,0
2018-03-13,49,"STREET","1132","28","26",0,-3.2,-9,-7.4,62.9,1.322,0,0.8,1,25.2,64.5,13.3,0,0
2018-03-14,53,"STREET","1133","24","27",0,5.3,-9.9,-8.1,51.8,0,0,2.6,1,31.7,45.7,16,0,0
2018-03-15,51,"STREET","1132","28","26",0,6,-6.1,-3.7,61.5,0,0,0.8,1,24.5,21.7,16,0,0
2018-03-16,49,"SIDEWALK","1132","28","26",0,-2.1,-7.3,-5.7,64.6,0,0,0.4,1,23.8,78.1,16,0,1
2018-03-17,63,"STREET","1112","28","26",0,3.9,-3.7,-5,58.1,2.352,0,0.5,1,26.3,60,15.5,0,1
2018-03-18,47,"APARTMENT","1133","24","23",0,13.5,-4.3,-5.4,48.7,0,0,0,1,12.3,34.7,16,0,1
2018-03-19,44,"STREET","1134","28","26",0,3.1,-3.6,-3.3,59,0,0,0,1,40,79.7,16,0,0
2018-03-20,53,"SIDEWALK","1121","28","23",0,-4,-8.4,-5.9,63,0,0,0,1,36.4,86.5,16,0,0
2018-03-21,61,"STREET","1131","28","26",0,-0.4,-6.3,-6.5,57.9,0,0,0,1,26.7,66.1,16,0,0
2018-03-22,48,"STREET","1132","28","26",0,5.9,-7.3,-6.9,55.1,0,0,0,1,17.5,22,16,0,0
2018-03-23,54,"STREET","1122","28","26",0,1.6,-4.2,-5.4,58.8,0,0,0,1,23.8,40.7,16,0,1
2018-03-24,63,"STREET","1112","28","23",0,-0.5,-4.7,-5.4,55.5,0,0,0,1,34.7,83.8,16,0,1
2018-03-25,51,"STREET","1122","28","26",0,0,-8.3,-8.7,47.7,0,0,0.2,1,28.2,44.1,16,0,1
2018-03-26,47,"SIDEWALK","1121","28","23",0,12,-4.1,-2.7,55.3,1.962,0,0,1,26.9,69.3,15.1,0,0
2018-03-27,45,"STREET","1132","28","26",0,11,5.4,7,85.2,8.429,0,0,1,21.8,98.5,11.1,0,0
2018-03-28,64,"SIDEWALK","1112","24","23",0,11,1.6,2.6,72.5,0,0,0,1,16.8,95.7,15.3,0,0
2018-03-29,50,"SIDEWALK","1132","28","26",0,7.9,-1.3,3.2,79.1,1.843,0,0,1,26.4,93.8,10.6,0,0
2018-03-30,43,"STREET","1112","28","23",0,6.9,-2.9,-2.6,61.1,0,0,0,1,22.2,83.8,16,1,1
2018-03-31,53,"STREET","1121","28","26",0,14.1,-2.9,0.4,63.9,1.802,0,0,1,38.6,79.1,15.8,1,1
2018-04-01,57,"STREET","1132","24","26",0,-1.4,-8.5,-10.6,46.1,0,0,0,1,19.6,67.8,16,1,1
2018-04-02,45,"SIDEWALK","1121","24","23",0,3.5,-7.4,-7.2,55.6,0,0,0,1,19.4,58,16,0,0
2018-04-03,37,"APARTMENT","1132","28","26",0,2.5,-3.2,2.2,89.2,3.106,0,0,1,24,100,6.7,0,0
2018-04-04,47,"SIDEWALK","1131","28","26",0,-3.7,-10.8,-6.4,64.7,0.068,0.5,0.5,1,36.8,81.4,13.6,0,0
2018-04-05,49,"RESIDENCE","1112","28","23",0,1.9,-7.4,-6.7,61.5,2.064,0,0.1,1,19.3,79.3,13.5,0,0
2018-04-06,56,"SIDEWALK","1133","24","27",0,-0.3,-7.4,-6.1,61.5,0.268,0,1,1,35.1,80.3,13.1,0,1
2018-04-07,34,"STREET","1123","28","26",0,-0.4,-11.9,-12.5,43.9,0,0,0.5,1,22,11.3,16,0,1
2018-04-08,43,"SIDEWALK","1112","28","27",0,2.3,-7.9,-9.9,49.7,0,0,0.4,1,20.3,49.4,15.8,0,1
2018-04-09,54,"APARTMENT","1112","28","23",0,2,-4.8,-1.4,83.1,1.704,1.6,1.7,1,15.7,95.1,9.1,0,0
2018-04-10,49,"STREET","1131","24","26",0,4,-4.9,-4.5,58.8,0,0,0.2,1,21.3,60.4,14.5,0,0
2018-04-11,42,"STREET","1113","28","26",0,18.5,-0.2,1,56.4,0.068,0,0,1,23.3,79.7,15.3,0,0
2018-04-12,50,"APARTMENT","1132","28","26",0,22.9,3.1,5.9,60,1.046,0,0,1,33.7,75.3,14.4,0,0
2018-04-13,72,"STREET","1113","28","26",0,8.4,0.8,3.8,81.6,0.61,0,0,1,28.9,94.1,14.4,0,1
2018-04-14,66,"STREET","1121","28","23",0,-0.3,-3.5,2.7,92.5,12.531,0,0,1,43.5,100,9.1,0,1
2018-04-15,36,"STREET","1133","24","23",0,0,-6,0.8,91.6,21.214,0,0.3,1,32,99.9,10.6,0,1
2018-04-16,51,"SIDEWALK","1122","28","26",0,-3.5,-8.8,-4.3,75.5,0.172,0.9,1.6,1,29.3,99.9,12.1,0,0
2018-04-17,63,"STREET","1132","28","26",0,4,-6.3,-5.6,58.3,0,0,1.3,1,34.1,63.4,15.9,0,0
2018-04-18,50,"SIDEWALK","1131","28","26",0,0.1,-4,-2.2,78.4,0.774,0,0.3,1,31.4,71.3,11.9,0,0
2018-04-19,55,"STREET","1133","28","23",0,11.8,-4.1,-2.2,61.3,1.503,1.3,1.1,1,20.8,35.8,14.1,0,0
2018-04-20,72,"SIDEWALK","1131","28","26",0,15,0.7,-6.7,37.6,0,0,0,1,22.4,38.6,16,0,1
2018-04-21,66,"STREET","1132","24","23",0,11.7,4,-6.1,36,0,0,0,1,15.7,91.4,16,0,1
2018-04-22,45,"STREET","1124","28","27",0,15.8,4.1,-4.1,36.6,0,0,0,1,25.5,81.1,16,0,1
2018-04-23,46,"STREET","1112","28","23",0,16.5,4.9,-1.6,42.1,0,0,0,1,25.7,84.1,16,0,0
2018-04-24,53,"STREET","1131","24","26",0,17.3,7.8,6.4,64.4,0,0,0,1,22,74.3,16,0,0
2018-04-25,58,"SIDEWALK","1131","28","26",0,11.4,2.2,0.2,57.2,0,0,0,1,31.1,45.1,16,0,0
2018-04-26,47,"SIDEWALK","1131","24","23",0,18.4,0.6,-1.7,45.9,0,0,0,1,15.5,50.1,16,0,0
2018-04-27,60,"STREET","1121","24","26",0,13.2,-0.3,0.1,54.1,0.527,0,0,1,32.4,65.4,16,0,1
2018-04-28,35,"STREET","1131","24","26",0,6.7,-1.1,-2.9,54.7,0,0,0.2,1,31.3,24.2,16,0,1
2018-04-29,53,"STREET","1132","28","26",0,13.7,-2.3,-7.1,39.9,0,0,0,1,14.7,0.8,16,1,1
2018-04-30,49,"SIDEWALK","1133","28","27",0,26.5,3.1,-4.9,24.7,0,0,0,1,30.1,16.2,16,1,0
2018-05-01,63,"STREET","1135","28","26",0,28,14.8,5.3,32.5,0,0,0,1,35.2,55.9,16,0,0
2018-05-02,71,"STREET","1112","28","23",0,29.8,19.8,12.7,50.7,10.451,0,0,1,47.5,80.8,15.5,0,0
2018-05-03,56,"STREET","1131","24","26",0,20.3,13.9,14.7,84.9,16.132,0,0,1,27.1,96.8,12.7,0,0
2018-05-04,56,"STREET","1132","28","26",0,23.7,17.6,11.5,59.8,0,0,0,1,45.7,65.5,16,0,1
2018-05-05,60,"STREET","1133","28","23",0,26.9,13.7,6.8,42.6,0,0,0,1,26.3,22.9,16,0,1
2018-05-06,62,"STREET","1123","28","23",0,19.7,11.6,5.3,50.7,0,0,0,1,28,44.7,16,0,1
2018-05-07,60,"STREET","1123","28","27",0,22.8,8.4,4.5,46.8,0,0,0,1,19,25.4,16,0,0
2018-05-08,68,"SIDEWALK","1131","28","26",0,26.6,14,5,36.1,0,0,0,1,21.8,41.2,16,0,0
2018-05-09,68,"STREET","1113","28","26",0,28,15.2,11.1,52,6.142,0,0,1,37,80.1,15.8,0,0
2018-05-10,67,"STREET","1132","28","26",0,21.8,13.9,11.6,68.4,0,0,0,1,20.6,55.6,15.7,0,0
2018-05-11,58,"STREET","1131","28","26",0,13.1,5.5,5.9,74,1.498,0,0,1,30.3,96.6,16,0,1
2018-05-12,45,"STREET","1131","28","26",0,10.6,4.2,6.7,85.9,3.089,0,0,1,25,99.9,13.5,0,1
2018-05-13,58,"APARTMENT","1133","28","26",0,18.7,5.9,9.9,84.5,13.745,0,0,1,23.6,93.2,12.6,0,1
2018-05-14,49,"STREET","1121","28","27",0,29.9,12.5,14.6,81.6,31.927,0,0,1,23.2,89.1,12.8,0,0
2018-05-15,49,"STREET","1133","28","23",0,19.6,12.2,12.8,77.5,2.123,0,0,1,25.1,83.6,12.3,0,0
2018-05-16,61,"STREET","1134","24","23",0,25.2,9.5,7.9,54,0,0,0,1,16.3,26.8,16,0,0
2018-05-17,56,"SIDEWALK","1133","24","26",0,20.7,12.1,9.2,63,0,0,0,1,25.3,65.6,15.5,0,0
2018-05-18,70,"STREET","1112","28","23",0,19.1,12,9,69.3,0.875,0,0,1,24.9,86.7,14.1,0,1
2018-05-19,70,"STREET","1112","28","26",0,20.5,13.4,13.9,87.2,3.837,0,0,1,14.1,97.4,9.4,0,1
2018-05-20,60,"STREET","1133","28","26",0,15.5,3.7,7,84.1,4.253,0,0,1,29.4,97.9,15.1,0,1
2018-05-21,51,"STREET","1121","28","23",0,17.3,7.7,12.1,92,36.007,0,0,1,22.8,98.6,8.5,0,0
2018-05-22,47,"SIDEWALK","1121","28","23",0,18.5,12.5,12.7,86.8,0.849,0,0,1,16.1,83.1,9,0,0
2018-05-23,54,"STREET","1131","24","26",0,25.6,11.3,11.2,66.4,0,0,0,1,15.7,46,13.5,0,0
2018-05-24,55,"STREET","1134","28","26",0,29,14.7,12.3,54.3,0,0,0,1,19.5,35.5,15.9,0,0
2018-05-25,46,"STREET","1122","28","26",0,30.9,19.7,14.3,49.8,0.737,0,0,1,18.4,51.7,15.9,0,1
2018-05-26,59,"STREET","1122","28","26",0,31.5,20.8,17.2,61.7,1.153,0,0,1,15.6,63.3,15.1,0,1
2018-05-27,73,"STREET","1112","28","23",0,35.2,21.6,17.5,53.2,0,0,0,1,16.9,29.9,16,0,1
2018-05-28,69,"STREET","1132","28","26",0,35,23.4,16.9,52.7,0,0,0,1,38.4,39.7,16,1,0
2018-05-29,54,"STREET","1112","27","23",0,30.7,21.1,16,58.8,0,0,0,1,16.5,81,15.9,1,0
2018-05-30,77,"STREET","1112","28","27",0,32,21.3,19.6,75.1,8.737,0,0,1,26.2,89.3,15.4,1,0
2018-05-31,55,"SIDEWALK","1132","28","26",0,32.5,21.5,19.1,66,0,0,0,1,26.1,60.9,16,0,0
2018-06-01,60,"STREET","1121","28","26",0,25.3,13.3,13.8,71.6,0,0,0,1,30,33.2,15.9,0,1
2018-06-02,64,"SIDEWALK","1133","24","26",0,21.8,11.7,12.4,77.6,5.718,0,0,1,18.2,75.3,15.6,0,1
2018-06-03,54,"STREET","1112","28","26",0,25.8,15.3,12,63.9,5.279,0,0,1,36.6,41,15,0,1
2018-06-04,53,"SIDEWALK","1123","28","26",0,26.6,13.4,9,49.7,0,0,0,1,28.3,17.8,16,0,0
2018-06-05,65,"STREET","1121","27","23",0,22.5,13.2,8.4,55.1,0.264,0,0,1,30.9,68.6,16,0,0
2018-06-06,68,"STREET","1133","24","29",0,24.7,11,10.5,59.4,1.446,0,0,1,16.1,53.9,16,0,0
2018-06-07,50,"STREET","1112","28","23",0,26.4,17.1,13.7,61.9,0,0,0,1,22.6,71.8,15.9,0,0
2018-06-08,74,"STREET","1131","28","26",0,21.7,16,13,71.6,4.195,0,0,1,16.3,89.8,15.9,0,1
2018-06-09,48,"STREET","1133","24","26",0,25.8,15.1,15.9,83.5,23.548,0,0,1,16.1,89.2,12.4,0,1
2018-06-10,50,"APARTMENT","1133","24","26",0,20.6,16.2,17.3,94.9,27.932,0,0,1,20.1,99.4,5.6,0,1
2018-06-11,43,"STREET","1134","28","26",0,20.6,16.6,16.8,92.2,2.372,0,0,1,22.2,100,9.1,0,0
2018-06-12,53,"STREET","1123","28","27",0,26.5,17.9,19.4,85.3,0.298,0,0,1,14.1,95.1,10.4,0,0
2018-06-13,47,"SIDEWALK","1121","24","23",0,26.6,21.2,14.5,60.8,0,0,0,1,24.5,57.8,12.7,0,0
2018-06-14,46,"STREET","1131","27","23",0,26.6,17.5,11,49.4,0,0,0,1,16.5,70.4,16,0,0
2018-06-15,60,"STREET","1122","28","26",0,32.6,18.5,15.6,55.1,0,0,0,1,23.3,54.9,16,0,1
2018-06-16,66,"STREET","1123","28","27",0,37.3,21,21.1,68.5,17.515,0,0,1,37.1,58,15.3,0,1
2018-06-17,65,"STREET","1111","28","23",0,38.6,26,22,62.7,0,0,0,1,25.1,73.9,16,0,1
2018-06-18,63,"STREET","1122","28","26",0,38.9,23.7,22.2,67.4,2.589,0,0,1,29.9,55.4,15.8,0,0
2018-06-19,52,"STREET","1112","28","26",0,28.8,18.7,18.7,84,3.15,0,0,1,18.8,89.8,14.2,0,0
2018-06-20,60,"STREET","1133","28","26",0,25.3,18.7,17.2,79.5,0,0,0,1,23.4,90.7,15.7,0,0
2018-06-21,58,"STREET","1112","28","23",0,19.6,18.4,17.6,92.4,50.382,0,0,1,25.9,99.5,7.5,0,0
2018-06-22,53,"SIDEWALK","1112","28","23",0,18.4,15.9,15.4,91.4,27.542,0,0,1,26.6,100,10.8,0,1
2018-06-23,60,"STREET","1123","28","27",0,26.5,16.7,14.5,68.1,0,0,0,1,18.3,85.7,15,0,1
2018-06-24,61,"STREET","1121","28","26",0,26.6,18.5,16.6,71.5,0,0,0,1,26,60.1,16,0,1
2018-06-25,66,"STREET","1112","24","23",0,25.2,17.3,16.1,71.8,0,0,0,1,26,66.2,16,0,0
2018-06-26,45,"STREET","1121","28","26",0,31.3,19.7,18.8,76.6,20.653,0,0,1,26,91.7,15.1,0,0
2018-06-27,67,"STREET","1134","28","23",0,26,21,19.1,81,0.602,0,0,1,21.8,86.4,15.4,1,0
2018-06-28,51,"SIDEWALK","1122","28","27",0,32,19.4,18.9,69.9,0,0,0,1,18.6,39.4,13.9,1,0
2018-06-29,61,"STREET","1113","28","26",0,42.1,23.5,22.7,68.9,0,0,0,1,25.5,40.9,15.9,0,1
2018-06-30,69,"STREET","1112","28","23",0,41.1,26.4,24.1,69.4,0,0,0,1,27.5,38.1,16,0,1
2018-07-01,79,"STREET","1133","28","27",0,39.6,25.1,22.8,71.9,1.584,0,0,1,36.7,74.2,16,0,1
2018-07-02,46,"STREET","1112","28","26",0,28.1,21.7,16.5,62,0,0,0,1,15.4,47.5,16,0,0
2018-07-03,59,"STREET","1121","28","23",0,35.3,19.2,19,65.7,0,0,0,1,19.3,36.4,15.9,0,0
2018-07-04,69,"STREET","1131","28","26",0,39,24.8,23,71.9,1.139,0,0,1,21.2,61.4,15.1,0,0
2018-07-05,76,"SIDEWALK","1112","28","26",0,39.4,23.9,22.6,80.3,12.052,0,0,1,26.4,71.9,14.4,0,0
2018-07-06,70,"STREET","1134","28","27",0,25.3,18.9,13.4,56.9,0,0,0,1,30.5,22.9,16,0,1
2018-07-07,59,"STREET","1112","27","23",0,26.5,17,10.4,51.6,0,0,0,1,15.4,12.6,16,0,1
2018-07-08,58,"SIDEWALK","1121","28","23",0,29.3,18,13,51.7,0,0,0,1,17.1,4.8,16,0,1
2018-07-09,47,"STREET","1114","28","26",0,32.7,20.1,16.7,55.6,0,0,0,1,21.9,26.3,16,0,0
2018-07-10,61,"STREET","1135","28","23",0,31.1,24,16.5,54.8,0,0,0,1,26.5,60.5,16,0,0
2018-07-11,46,"STREET","1112","28","26",0,29.5,20.8,14.6,51.9,0,0,0,1,16.8,43.4,16,0,0
2018-07-12,53,"SIDEWALK","1134","28","27",0,30.5,21.8,16.7,56.3,0,0,0,1,20.9,49.6,15.9,0,0
2018-07-13,47,"SIDEWALK","1122","24","23",0,33.9,22.3,17.3,53.3,0,0,0,1,19.6,28.2,15.9,0,1
2018-07-14,74,"SIDEWALK","1131","28","26",0,28,22.7,20.9,78.5,5.419,0,0,1,12.7,87.2,15.2,0,1
2018-07-15,58,"STREET","1135","28","23",0,35.2,23,21.6,71.5,0,0,0,1,14.7,55.2,14,0,1
2018-07-16,53,"STREET","1122","28","23",0,35,24.7,21.7,69.9,3.296,0,0,1,17.3,50.4,15.8,0,0
2018-07-17,46,"STREET","1132","28","26",0,27.7,20.6,15.2,58.7,0,0,0,1,23.6,29.7,15.9,0,0
2018-07-18,60,"SIDEWALK","1112","28","26",0,25.8,17.6,12.2,53.4,0,0,0,1,19.6,34.3,16,0,0
2018-07-19,45,"APARTMENT","1112","28","23",0,30,19.5,15.1,55.3,0.068,0,0,1,26.1,75,16,0,0
2018-07-20,49,"RESIDENCE","1112","28","27",0,26.1,21.2,19.3,78.1,9.228,0,0,1,28.7,83.5,14.8,0,1
2018-07-21,50,"STREET","1133","28","27",0,24.5,21,19.5,86.2,2.013,0,0,1,29.4,97.3,14.5,0,1
2018-07-22,56,"STREET","1112","27","23",0,24.5,20.8,19.7,88,7.065,0,0,1,29.9,93.9,14.6,0,1
2018-07-23,52,"SIDEWALK","1133","28","26",0,27.8,19.6,17.8,72.5,0,0,0,1,22,69.8,16,0,0
2018-07-24,55,"STREET","1133","24","27",0,29.7,19.7,17.6,66.1,0,0,0,1,15,41.6,15.6,0,0
2018-07-25,51,"STREET","1134","28","26",0,30.4,19.9,15.3,53.4,0,0,0,1,14.3,25,16,0,0
2018-07-26,54,"SIDEWALK","1134","28","23",0,27,21.4,15.1,57.4,0.182,0,0,1,25,66,16,1,0
2018-07-27,62,"STREET","1112","28","23",0,25.6,17.1,13,59.9,0,0,0,1,21.3,49.5,16,1,1
2018-07-28,65,"STREET","1132","28","26",0,26.4,16.5,12.1,55.4,0,0,0,1,17.5,49.1,16,1,1
2018-07-29,42,"STREET","1121","28","26",0,26.1,17.8,13.9,60.3,0.41,0,0,1,17.5,65,15.9,0,1
2018-07-30,56,"STREET","1133","28","26",0,26.9,17.7,15.2,64.6,0,0,0,1,21.9,42.9,16,0,0
2018-07-31,50,"STREET","1134","28","26",0,26.1,20.1,17.1,70.4,0.196,0,0,1,18.6,80.8,15.9,0,0
2018-08-01,63,"STREET","1133","24","27",0,28.4,17.6,16.3,66.6,0.719,0,0,1,25.5,57.3,14.5,0,0
2018-08-02,60,"STREET","1132","28","23",0,30.4,21.3,17.6,63.6,0.215,0,0,1,21.7,70.1,15.9,0,0
2018-08-03,59,"SIDEWALK","1134","28","23",0,29.6,19.4,16.7,63.5,0,0,0,1,19.5,44.7,14.9,0,1
2018-08-04,58,"STREET","1121","28","23",0,36.4,22.4,18.4,55.9,0,0,0,1,29.5,54.6,16,0,1
2018-08-05,64,"STREET","1131","28","23",0,35,25.3,19.1,56.4,1.21,0,0,1,32.7,75.2,16,0,1
2018-08-06,48,"STREET","1122","24","23",0,30.5,22.5,20.7,77.3,3.873,0,0,1,18.3,91.6,15.7,0,0
2018-08-07,51,"RESIDENCE","1122","28","23",0,30.1,21.8,20.3,81.4,25.939,0,0,1,15.3,82.5,14.2,0,0
2018-08-08,52,"STREET","1123","28","27",0,28.6,20.9,18.9,74.3,0.31,0,0,1,15.5,67.8,14.9,0,0
2018-08-09,55,"STREET","1132","24","26",0,35.3,20.1,19.3,69.5,4.993,0,0,1,25,51.7,16,0,0
2018-08-10,72,"SIDEWALK","1132","24","26",0,30,22.1,20.2,75.3,0,0,0,1,25.8,51.6,15.3,0,1
2018-08-11,76,"STREET","1122","28","26",0,30.6,20.4,16.5,59.2,0,0,0,1,20.1,28.3,16,0,1
2018-08-12,49,"STREET","1132","28","26",0,30.1,21,15.7,55.5,0,0,0,1,20.8,9.2,15.9,0,1
2018-08-13,59,"SIDEWALK","1132","27","23",0,30.6,19.8,16.8,61.7,0,0,0,1,18.9,22,14.7,0,0
2018-08-14,58,"SIDEWALK","1112","28","23",0,31.3,21.2,16.7,55.4,0,0,0,1,15.7,41.8,15.2,0,0
2018-08-15,48,"SIDEWALK","1121","28","23",0,31,23.4,19.7,68.4,4.591,0,0,1,18.8,87.8,15.7,0,0
2018-08-16,65,"STREET","1132","24","26",0,30.7,22.6,20.5,75.4,0.523,0,0,1,14.4,84.9,15.1,0,0
2018-08-17,52,"STREET","1112","28","26",0,29.5,21,20.2,80.2,7.635,0,0,1,19.7,81.6,14,0,1
2018-08-18,67,"SIDEWALK","1131","28","26",0,28.4,21.9,20,78,0,0,0,1,21.3,42.7,14.3,0,1
2018-08-19,54,"STREET","1121","28","23",0,30.7,20.4,19.6,73.6,0,0,0,1,21.3,58.1,15.7,0,1
2018-08-20,64,"SIDEWALK","1112","27","23",0,25.8,21.4,19.7,78.7,10.522,0,0,1,25.4,89.5,14.7,0,0
2018-08-21,41,"SIDEWALK","1112","28","23",0,25.5,20.9,18.9,80.8,2.365,0,0,1,34.3,87.5,13.5,0,0
2018-08-22,63,"STREET","1132","24","26",0,26.2,15.3,10.9,54.1,0,0,0,1,25,24.7,16,0,0
2018-08-23,58,"STREET","1121","28","27",0,26.6,15.4,11.7,55.2,0,0,0,1,22.2,15.4,15.9,0,0
2018-08-24,72,"SIDEWALK","1122","28","26",0,23.2,17.8,14.4,72.4,1.028,0,0,1,30.3,84,14.6,0,1
2018-08-25,74,"STREET","1122","28","26",0,33.2,18.4,20.3,80.7,5.106,0,0,1,22.1,77.6,11.7,1,1
2018-08-26,74,"SIDEWALK","1112","27","23",0,40.1,23,22.9,74,0,0,0,1,23.8,49.1,12.6,1,1
2018-08-27,48,"SIDEWALK","1133","28","23",0,37.9,25.7,21.8,63.3,0,0,0,1,35.6,62.9,15.2,1,0
2018-08-28,57,"SIDEWALK","1112","28","27",0,37.3,20.4,21.7,73.5,18.779,0,0,1,29.4,78.3,15.3,0,0
2018-08-29,50,"STREET","1131","28","26",0,23.7,19.6,18.4,83.3,18.618,0,0,1,26.4,92.8,14.4,0,0
2018-08-30,56,"STREET","1131","24","26",0,22.6,17.7,12.9,65.3,0,0,0,1,18.2,61.5,16,0,0
